file,life_stage,adults
,,
p_polyxenes15152613.jpg,-,1
,,
p_polyxenes15157177.jpg,L,0
,,
p_polyxenes15166895.jpg,L,0
,,
p_polyxenes15167134.jpg,L,0
,,
p_polyxenes15168246.jpg,-,1
,,
p_polyxenes15170834.jpg,L,0
,,
p_polyxenes15174539.jpg,-,1
,,
p_polyxenes15174632.jpg,-,1
,,
p_polyxenes15176077.jpg,-,1
,,
p_polyxenes15179038.jpg,-,1
,,
p_polyxenes15180578.jpg,-,1
,,
p_polyxenes15183427.jpg,L,0
,,
p_polyxenes15185685.jpg,P,0
,,
p_polyxenes15192914.jpg,L,0
,,
p_polyxenes15196258.jpg,-,1
,,
p_polyxenes15200330.jpg,L,0
,,
p_polyxenes15200452.jpg,-,1
,,
p_polyxenes15205106.jpg,-,1
,,
p_polyxenes15207181.jpg,L,0
,,
p_polyxenes15207218.jpg,L,0
,,
p_polyxenes15207248.jpg,L,0
,,
p_polyxenes15207303.jpg,L,0
,,
p_polyxenes15207449.jpg,L,0
,,
p_polyxenes15207500.jpg,L,0
,,
p_polyxenes15208070.jpg,L,0
,,
p_polyxenes15208093.jpg,L,0
,,
p_polyxenes15209809.jpg,L,0
,,
p_polyxenes15210703.jpg,-,1
,,
p_polyxenes15211329.jpg,L,0
,,
p_polyxenes1521227.jpg,-,1
,,
p_polyxenes15214296.jpg,L,0
,,
p_polyxenes15215456.jpg,-,1
,,
p_polyxenes15225420.jpg,L,0
,,
p_polyxenes15226518.jpg,-,1
,,
p_polyxenes15228455.jpg,L,0
,,
p_polyxenes15235575.jpg,-,1
,,
p_polyxenes15238036.jpg,-,1
,,
p_polyxenes15242914.jpg,-,1
,,
p_polyxenes15243198.jpg,L,0
,,
p_polyxenes15257988.jpg,-,1
,,
p_polyxenes15264894.jpg,-,1
,,
p_polyxenes15265529.jpg,L,0
,,
p_polyxenes15265705.jpg,-,1
,,
p_polyxenes15269851.jpg,-,1
,,
p_polyxenes15271455.jpg,L,0
,,
p_polyxenes15271556.jpg,L,0
,,
p_polyxenes15271699.jpg,L,0
,,
p_polyxenes15271712.jpg,L,0
,,
p_polyxenes15272911.jpg,-,1
,,
p_polyxenes15273420.jpg,-,1
,,
p_polyxenes15273848.jpg,-,1
,,
p_polyxenes15275729.jpg,L,0
,,
p_polyxenes15277452.jpg,L,0
,,
p_polyxenes15277955.jpg,L,0
,,
p_polyxenes15286873.jpg,L,0
,,
p_polyxenes15289659.jpg,L,0
,,
p_polyxenes15294079.jpg,L,0
,,
p_polyxenes15298881.jpg,L,0
,,
p_polyxenes15298886.jpg,L,0
,,
p_polyxenes15298891.jpg,L,0
,,
p_polyxenes15307373.jpg,-,1
,,
p_polyxenes15307455.jpg,-,1
,,
p_polyxenes15314369.jpg,L,0
,,
p_polyxenes15317509.jpg,L,0
,,
p_polyxenes15317697.jpg,L,0
,,
p_polyxenes15317828.jpg,-,1
,,
p_polyxenes15318146.jpg,-,1
,,
p_polyxenes15320444.jpg,L,0
,,
p_polyxenes15321134.jpg,L,0
,,
p_polyxenes15321207.jpg,L,0
,,
p_polyxenes15321569.jpg,L,0
,,
p_polyxenes15321628.jpg,L,0
,,
p_polyxenes15325420.jpg,-,1
,,
p_polyxenes15327926.jpg,L,0
,,
p_polyxenes15328342.jpg,-,1
,,
p_polyxenes15328344.jpg,-,1
,,
p_polyxenes15329136.jpg,-,1
,,
p_polyxenes15335701.jpg,-,1
,,
p_polyxenes15335706.jpg,-,1
,,
p_polyxenes15337267.jpg,L,0
,,
p_polyxenes15340399.jpg,-,1
,,
p_polyxenes15350465.jpg,-,1
,,
p_polyxenes15353288.jpg,L,0
,,
p_polyxenes15360589.jpg,-,1
,,
p_polyxenes15363949.jpg,L,0
,,
p_polyxenes15366470.jpg,L,0
,,
p_polyxenes15366505.jpg,L,0
,,
p_polyxenes15366569.jpg,L,0
,,
p_polyxenes15366617.jpg,L,0
,,
p_polyxenes15366640.jpg,L,0
,,
p_polyxenes15369497.jpg,L,0
,,
p_polyxenes15370246.jpg,L,0
,,
p_polyxenes15371166.jpg,-,1
,,
p_polyxenes15375360.jpg,L,0
