"","lat_bin","lon_bin","scientificName","year"
"1",38.5,-83.5,"Colias eurytheme",2012
"2",38.5,-83.5,"Epargyreus clarus",2012
"3",38.5,-83.5,"Eurytides marcellus",2012
"4",38.5,-83.5,"Junonia coenia",2012
"5",38.5,-83.5,"Megisto cymela",2012
"6",38.5,-83.5,"Phyciodes tharos",2012
"7",38.5,-83.5,"Poanes hobomok",2012
"8",38.5,-83.5,"Polygonia interrogationis",2012
"9",38.5,-83.5,"Speyeria cybele",2012
"10",38.5,-83.5,"Vanessa cardui",2012
"11",38.5,-77.5,"Ancyloxypha numitor",2012
"12",38.5,-77.5,"Atalopedes campestris",2012
"13",38.5,-77.5,"Callophrys niphon",2012
"14",38.5,-77.5,"Cercyonis pegala",2012
"15",38.5,-77.5,"Colias eurytheme",2012
"16",38.5,-77.5,"Colias philodice",2012
"17",38.5,-77.5,"Cupido comyntas",2012
"18",38.5,-77.5,"Danaus plexippus",2012
"19",38.5,-77.5,"Epargyreus clarus",2012
"20",38.5,-77.5,"Erynnis baptisiae",2012
"21",38.5,-77.5,"Euptoieta claudia",2012
"22",38.5,-77.5,"Eurytides marcellus",2012
"23",38.5,-77.5,"Junonia coenia",2012
"24",38.5,-77.5,"Lerema accius",2012
"25",38.5,-77.5,"Limenitis archippus",2012
"26",38.5,-77.5,"Megisto cymela",2012
"27",38.5,-77.5,"Nastra lherminier",2012
"28",38.5,-77.5,"Nymphalis antiopa",2012
"29",38.5,-77.5,"Papilio glaucus",2012
"30",38.5,-77.5,"Papilio polyxenes",2012
"31",38.5,-77.5,"Papilio troilus",2012
"32",38.5,-77.5,"Phyciodes tharos",2012
"33",38.5,-77.5,"Pieris rapae",2012
"34",38.5,-77.5,"Poanes zabulon",2012
"35",38.5,-77.5,"Polites themistocles",2012
"36",38.5,-77.5,"Polygonia comma",2012
"37",38.5,-77.5,"Polygonia interrogationis",2012
"38",38.5,-77.5,"Speyeria cybele",2012
"39",38.5,-77.5,"Vanessa atalanta",2012
"40",38.5,-77.5,"Vanessa cardui",2012
"41",38.5,-77.5,"Vanessa virginiensis",2012
"42",39.5,-84.5,"Ancyloxypha numitor",2012
"43",39.5,-84.5,"Asterocampa celtis",2012
"44",39.5,-84.5,"Atalopedes campestris",2012
"45",39.5,-84.5,"Cercyonis pegala",2012
"46",39.5,-84.5,"Colias eurytheme",2012
"47",39.5,-84.5,"Danaus plexippus",2012
"48",39.5,-84.5,"Epargyreus clarus",2012
"49",39.5,-84.5,"Erynnis baptisiae",2012
"50",39.5,-84.5,"Euptoieta claudia",2012
"51",39.5,-84.5,"Eurytides marcellus",2012
"52",39.5,-84.5,"Junonia coenia",2012
"53",39.5,-84.5,"Limenitis archippus",2012
"54",39.5,-84.5,"Megisto cymela",2012
"55",39.5,-84.5,"Nastra lherminier",2012
"56",39.5,-84.5,"Nymphalis antiopa",2012
"57",39.5,-84.5,"Papilio cresphontes",2012
"58",39.5,-84.5,"Papilio glaucus",2012
"59",39.5,-84.5,"Papilio polyxenes",2012
"60",39.5,-84.5,"Papilio troilus",2012
"61",39.5,-84.5,"Phyciodes tharos",2012
"62",39.5,-84.5,"Pieris rapae",2012
"63",39.5,-84.5,"Poanes hobomok",2012
"64",39.5,-84.5,"Poanes zabulon",2012
"65",39.5,-84.5,"Polites peckius",2012
"66",39.5,-84.5,"Polites themistocles",2012
"67",39.5,-84.5,"Polygonia comma",2012
"68",39.5,-84.5,"Polygonia interrogationis",2012
"69",39.5,-84.5,"Pyrgus communis",2012
"70",39.5,-84.5,"Satyrium calanus",2012
"71",39.5,-84.5,"Speyeria cybele",2012
"72",39.5,-84.5,"Vanessa atalanta",2012
"73",39.5,-84.5,"Vanessa cardui",2012
"74",39.5,-84.5,"Vanessa virginiensis",2012
"75",39.5,-82.5,"Ancyloxypha numitor",2012
"76",39.5,-82.5,"Asterocampa celtis",2012
"77",39.5,-82.5,"Cercyonis pegala",2012
"78",39.5,-82.5,"Colias eurytheme",2012
"79",39.5,-82.5,"Colias philodice",2012
"80",39.5,-82.5,"Danaus plexippus",2012
"81",39.5,-82.5,"Epargyreus clarus",2012
"82",39.5,-82.5,"Erynnis baptisiae",2012
"83",39.5,-82.5,"Euptoieta claudia",2012
"84",39.5,-82.5,"Junonia coenia",2012
"85",39.5,-82.5,"Limenitis archippus",2012
"86",39.5,-82.5,"Megisto cymela",2012
"87",39.5,-82.5,"Nastra lherminier",2012
"88",39.5,-82.5,"Nymphalis antiopa",2012
"89",39.5,-82.5,"Papilio cresphontes",2012
"90",39.5,-82.5,"Papilio glaucus",2012
"91",39.5,-82.5,"Papilio polyxenes",2012
"92",39.5,-82.5,"Papilio troilus",2012
"93",39.5,-82.5,"Phyciodes tharos",2012
"94",39.5,-82.5,"Pieris rapae",2012
"95",39.5,-82.5,"Poanes hobomok",2012
"96",39.5,-82.5,"Poanes zabulon",2012
"97",39.5,-82.5,"Polites peckius",2012
"98",39.5,-82.5,"Polites themistocles",2012
"99",39.5,-82.5,"Polygonia comma",2012
"100",39.5,-82.5,"Polygonia interrogationis",2012
"101",39.5,-82.5,"Pyrgus communis",2012
"102",39.5,-82.5,"Satyrium calanus",2012
"103",39.5,-82.5,"Satyrium titus",2012
"104",39.5,-82.5,"Speyeria cybele",2012
"105",39.5,-82.5,"Vanessa atalanta",2012
"106",39.5,-82.5,"Vanessa cardui",2012
"107",39.5,-82.5,"Vanessa virginiensis",2012
"108",39.5,-81.5,"Ancyloxypha numitor",2012
"109",39.5,-81.5,"Cercyonis pegala",2012
"110",39.5,-81.5,"Colias eurytheme",2012
"111",39.5,-81.5,"Danaus plexippus",2012
"112",39.5,-81.5,"Epargyreus clarus",2012
"113",39.5,-81.5,"Junonia coenia",2012
"114",39.5,-81.5,"Limenitis archippus",2012
"115",39.5,-81.5,"Megisto cymela",2012
"116",39.5,-81.5,"Papilio glaucus",2012
"117",39.5,-81.5,"Papilio polyxenes",2012
"118",39.5,-81.5,"Papilio troilus",2012
"119",39.5,-81.5,"Phyciodes tharos",2012
"120",39.5,-81.5,"Pieris rapae",2012
"121",39.5,-81.5,"Poanes hobomok",2012
"122",39.5,-81.5,"Poanes zabulon",2012
"123",39.5,-81.5,"Polygonia interrogationis",2012
"124",39.5,-81.5,"Speyeria cybele",2012
"125",39.5,-81.5,"Vanessa atalanta",2012
"126",39.5,-81.5,"Vanessa cardui",2012
"127",40.5,-84.5,"Cercyonis pegala",2012
"128",40.5,-84.5,"Colias eurytheme",2012
"129",40.5,-84.5,"Colias philodice",2012
"130",40.5,-84.5,"Danaus plexippus",2012
"131",40.5,-84.5,"Epargyreus clarus",2012
"132",40.5,-84.5,"Junonia coenia",2012
"133",40.5,-84.5,"Limenitis archippus",2012
"134",40.5,-84.5,"Megisto cymela",2012
"135",40.5,-84.5,"Nymphalis antiopa",2012
"136",40.5,-84.5,"Papilio cresphontes",2012
"137",40.5,-84.5,"Papilio polyxenes",2012
"138",40.5,-84.5,"Phyciodes tharos",2012
"139",40.5,-84.5,"Pieris rapae",2012
"140",40.5,-84.5,"Polites peckius",2012
"141",40.5,-84.5,"Polites themistocles",2012
"142",40.5,-84.5,"Polygonia interrogationis",2012
"143",40.5,-84.5,"Pyrgus communis",2012
"144",40.5,-84.5,"Vanessa cardui",2012
"145",40.5,-84.5,"Vanessa virginiensis",2012
"146",40.5,-83.5,"Ancyloxypha numitor",2012
"147",40.5,-83.5,"Asterocampa celtis",2012
"148",40.5,-83.5,"Atalopedes campestris",2012
"149",40.5,-83.5,"Cercyonis pegala",2012
"150",40.5,-83.5,"Colias philodice",2012
"151",40.5,-83.5,"Danaus plexippus",2012
"152",40.5,-83.5,"Epargyreus clarus",2012
"153",40.5,-83.5,"Erynnis baptisiae",2012
"154",40.5,-83.5,"Euptoieta claudia",2012
"155",40.5,-83.5,"Junonia coenia",2012
"156",40.5,-83.5,"Limenitis archippus",2012
"157",40.5,-83.5,"Megisto cymela",2012
"158",40.5,-83.5,"Nymphalis antiopa",2012
"159",40.5,-83.5,"Papilio cresphontes",2012
"160",40.5,-83.5,"Papilio glaucus",2012
"161",40.5,-83.5,"Papilio polyxenes",2012
"162",40.5,-83.5,"Papilio troilus",2012
"163",40.5,-83.5,"Phyciodes tharos",2012
"164",40.5,-83.5,"Poanes zabulon",2012
"165",40.5,-83.5,"Polites peckius",2012
"166",40.5,-83.5,"Polites themistocles",2012
"167",40.5,-83.5,"Polygonia comma",2012
"168",40.5,-83.5,"Polygonia interrogationis",2012
"169",40.5,-83.5,"Pyrgus communis",2012
"170",40.5,-83.5,"Speyeria cybele",2012
"171",40.5,-83.5,"Vanessa cardui",2012
"172",40.5,-83.5,"Vanessa virginiensis",2012
"173",40.5,-82.5,"Ancyloxypha numitor",2012
"174",40.5,-82.5,"Asterocampa celtis",2012
"175",40.5,-82.5,"Cercyonis pegala",2012
"176",40.5,-82.5,"Colias eurytheme",2012
"177",40.5,-82.5,"Colias philodice",2012
"178",40.5,-82.5,"Danaus plexippus",2012
"179",40.5,-82.5,"Epargyreus clarus",2012
"180",40.5,-82.5,"Erynnis baptisiae",2012
"181",40.5,-82.5,"Junonia coenia",2012
"182",40.5,-82.5,"Limenitis archippus",2012
"183",40.5,-82.5,"Megisto cymela",2012
"184",40.5,-82.5,"Papilio glaucus",2012
"185",40.5,-82.5,"Papilio polyxenes",2012
"186",40.5,-82.5,"Papilio troilus",2012
"187",40.5,-82.5,"Phyciodes tharos",2012
"188",40.5,-82.5,"Poanes hobomok",2012
"189",40.5,-82.5,"Poanes zabulon",2012
"190",40.5,-82.5,"Polites peckius",2012
"191",40.5,-82.5,"Polites themistocles",2012
"192",40.5,-82.5,"Polygonia comma",2012
"193",40.5,-82.5,"Polygonia interrogationis",2012
"194",40.5,-82.5,"Pyrgus communis",2012
"195",40.5,-82.5,"Speyeria cybele",2012
"196",40.5,-82.5,"Vanessa atalanta",2012
"197",40.5,-82.5,"Vanessa cardui",2012
"198",40.5,-82.5,"Vanessa virginiensis",2012
"199",41.5,-88.5,"Ancyloxypha numitor",2012
"200",41.5,-88.5,"Atalopedes campestris",2012
"201",41.5,-88.5,"Cercyonis pegala",2012
"202",41.5,-88.5,"Danaus plexippus",2012
"203",41.5,-88.5,"Epargyreus clarus",2012
"204",41.5,-88.5,"Erynnis baptisiae",2012
"205",41.5,-88.5,"Euptoieta claudia",2012
"206",41.5,-88.5,"Junonia coenia",2012
"207",41.5,-88.5,"Limenitis archippus",2012
"208",41.5,-88.5,"Limenitis arthemis astyanax",2012
"209",41.5,-88.5,"Megisto cymela",2012
"210",41.5,-88.5,"Nymphalis antiopa",2012
"211",41.5,-88.5,"Papilio glaucus",2012
"212",41.5,-88.5,"Papilio polyxenes",2012
"213",41.5,-88.5,"Phyciodes tharos",2012
"214",41.5,-88.5,"Polites peckius",2012
"215",41.5,-88.5,"Polites themistocles",2012
"216",41.5,-88.5,"Polygonia interrogationis",2012
"217",41.5,-88.5,"Speyeria cybele",2012
"218",41.5,-88.5,"Vanessa atalanta",2012
"219",41.5,-88.5,"Vanessa cardui",2012
"220",41.5,-88.5,"Vanessa virginiensis",2012
"221",41.5,-87.5,"Ancyloxypha numitor",2012
"222",41.5,-87.5,"Atalopedes campestris",2012
"223",41.5,-87.5,"Cercyonis pegala",2012
"224",41.5,-87.5,"Danaus plexippus",2012
"225",41.5,-87.5,"Epargyreus clarus",2012
"226",41.5,-87.5,"Erynnis baptisiae",2012
"227",41.5,-87.5,"Junonia coenia",2012
"228",41.5,-87.5,"Limenitis archippus",2012
"229",41.5,-87.5,"Limenitis arthemis astyanax",2012
"230",41.5,-87.5,"Megisto cymela",2012
"231",41.5,-87.5,"Nymphalis antiopa",2012
"232",41.5,-87.5,"Papilio cresphontes",2012
"233",41.5,-87.5,"Papilio glaucus",2012
"234",41.5,-87.5,"Papilio polyxenes",2012
"235",41.5,-87.5,"Papilio troilus",2012
"236",41.5,-87.5,"Phyciodes tharos",2012
"237",41.5,-87.5,"Pieris rapae",2012
"238",41.5,-87.5,"Poanes hobomok",2012
"239",41.5,-87.5,"Polites peckius",2012
"240",41.5,-87.5,"Polygonia comma",2012
"241",41.5,-87.5,"Polygonia interrogationis",2012
"242",41.5,-87.5,"Speyeria cybele",2012
"243",41.5,-87.5,"Vanessa atalanta",2012
"244",41.5,-87.5,"Vanessa cardui",2012
"245",41.5,-87.5,"Vanessa virginiensis",2012
"246",41.5,-83.5,"Ancyloxypha numitor",2012
"247",41.5,-83.5,"Atalopedes campestris",2012
"248",41.5,-83.5,"Cercyonis pegala",2012
"249",41.5,-83.5,"Colias eurytheme",2012
"250",41.5,-83.5,"Colias philodice",2012
"251",41.5,-83.5,"Danaus plexippus",2012
"252",41.5,-83.5,"Epargyreus clarus",2012
"253",41.5,-83.5,"Erynnis baptisiae",2012
"254",41.5,-83.5,"Euptoieta claudia",2012
"255",41.5,-83.5,"Junonia coenia",2012
"256",41.5,-83.5,"Limenitis archippus",2012
"257",41.5,-83.5,"Megisto cymela",2012
"258",41.5,-83.5,"Nymphalis antiopa",2012
"259",41.5,-83.5,"Papilio cresphontes",2012
"260",41.5,-83.5,"Papilio glaucus",2012
"261",41.5,-83.5,"Papilio polyxenes",2012
"262",41.5,-83.5,"Papilio troilus",2012
"263",41.5,-83.5,"Phyciodes tharos",2012
"264",41.5,-83.5,"Pieris rapae",2012
"265",41.5,-83.5,"Poanes hobomok",2012
"266",41.5,-83.5,"Poanes zabulon",2012
"267",41.5,-83.5,"Polites peckius",2012
"268",41.5,-83.5,"Polites themistocles",2012
"269",41.5,-83.5,"Polygonia comma",2012
"270",41.5,-83.5,"Polygonia interrogationis",2012
"271",41.5,-83.5,"Pyrgus communis",2012
"272",41.5,-83.5,"Satyrium titus",2012
"273",41.5,-83.5,"Speyeria cybele",2012
"274",41.5,-83.5,"Vanessa atalanta",2012
"275",41.5,-83.5,"Vanessa cardui",2012
"276",41.5,-83.5,"Vanessa virginiensis",2012
"277",41.5,-82.5,"Ancyloxypha numitor",2012
"278",41.5,-82.5,"Asterocampa celtis",2012
"279",41.5,-82.5,"Cercyonis pegala",2012
"280",41.5,-82.5,"Colias eurytheme",2012
"281",41.5,-82.5,"Colias philodice",2012
"282",41.5,-82.5,"Danaus plexippus",2012
"283",41.5,-82.5,"Epargyreus clarus",2012
"284",41.5,-82.5,"Junonia coenia",2012
"285",41.5,-82.5,"Limenitis archippus",2012
"286",41.5,-82.5,"Megisto cymela",2012
"287",41.5,-82.5,"Nymphalis antiopa",2012
"288",41.5,-82.5,"Papilio glaucus",2012
"289",41.5,-82.5,"Papilio polyxenes",2012
"290",41.5,-82.5,"Phyciodes tharos",2012
"291",41.5,-82.5,"Pieris rapae",2012
"292",41.5,-82.5,"Poanes zabulon",2012
"293",41.5,-82.5,"Polites peckius",2012
"294",41.5,-82.5,"Polygonia comma",2012
"295",41.5,-82.5,"Polygonia interrogationis",2012
"296",41.5,-82.5,"Vanessa atalanta",2012
"297",41.5,-82.5,"Vanessa virginiensis",2012
"298",41.5,-81.5,"Ancyloxypha numitor",2012
"299",41.5,-81.5,"Cercyonis pegala",2012
"300",41.5,-81.5,"Colias eurytheme",2012
"301",41.5,-81.5,"Colias philodice",2012
"302",41.5,-81.5,"Danaus plexippus",2012
"303",41.5,-81.5,"Epargyreus clarus",2012
"304",41.5,-81.5,"Erynnis baptisiae",2012
"305",41.5,-81.5,"Euptoieta claudia",2012
"306",41.5,-81.5,"Junonia coenia",2012
"307",41.5,-81.5,"Limenitis archippus",2012
"308",41.5,-81.5,"Megisto cymela",2012
"309",41.5,-81.5,"Nymphalis antiopa",2012
"310",41.5,-81.5,"Papilio glaucus",2012
"311",41.5,-81.5,"Papilio polyxenes",2012
"312",41.5,-81.5,"Papilio troilus",2012
"313",41.5,-81.5,"Phyciodes tharos",2012
"314",41.5,-81.5,"Pieris rapae",2012
"315",41.5,-81.5,"Poanes hobomok",2012
"316",41.5,-81.5,"Poanes zabulon",2012
"317",41.5,-81.5,"Polites peckius",2012
"318",41.5,-81.5,"Polites themistocles",2012
"319",41.5,-81.5,"Polygonia comma",2012
"320",41.5,-81.5,"Polygonia interrogationis",2012
"321",41.5,-81.5,"Pyrgus communis",2012
"322",41.5,-81.5,"Satyrium calanus",2012
"323",41.5,-81.5,"Speyeria cybele",2012
"324",41.5,-81.5,"Vanessa atalanta",2012
"325",41.5,-81.5,"Vanessa cardui",2012
"326",41.5,-81.5,"Vanessa virginiensis",2012
"327",38.5,-83.5,"Epargyreus clarus",2013
"328",38.5,-83.5,"Erynnis baptisiae",2013
"329",38.5,-83.5,"Eurytides marcellus",2013
"330",38.5,-83.5,"Megisto cymela",2013
"331",38.5,-83.5,"Papilio glaucus",2013
"332",38.5,-83.5,"Papilio troilus",2013
"333",38.5,-83.5,"Phyciodes tharos",2013
"334",38.5,-83.5,"Polygonia comma",2013
"335",38.5,-83.5,"Speyeria cybele",2013
"336",38.5,-77.5,"Ancyloxypha numitor",2013
"337",38.5,-77.5,"Atalopedes campestris",2013
"338",38.5,-77.5,"Cercyonis pegala",2013
"339",38.5,-77.5,"Colias eurytheme",2013
"340",38.5,-77.5,"Colias philodice",2013
"341",38.5,-77.5,"Cupido comyntas",2013
"342",38.5,-77.5,"Danaus plexippus",2013
"343",38.5,-77.5,"Epargyreus clarus",2013
"344",38.5,-77.5,"Erynnis baptisiae",2013
"345",38.5,-77.5,"Euptoieta claudia",2013
"346",38.5,-77.5,"Eurytides marcellus",2013
"347",38.5,-77.5,"Junonia coenia",2013
"348",38.5,-77.5,"Lerema accius",2013
"349",38.5,-77.5,"Limenitis archippus",2013
"350",38.5,-77.5,"Megisto cymela",2013
"351",38.5,-77.5,"Nymphalis antiopa",2013
"352",38.5,-77.5,"Papilio glaucus",2013
"353",38.5,-77.5,"Papilio polyxenes",2013
"354",38.5,-77.5,"Papilio troilus",2013
"355",38.5,-77.5,"Phyciodes tharos",2013
"356",38.5,-77.5,"Pieris rapae",2013
"357",38.5,-77.5,"Poanes zabulon",2013
"358",38.5,-77.5,"Polites peckius",2013
"359",38.5,-77.5,"Polygonia comma",2013
"360",38.5,-77.5,"Polygonia interrogationis",2013
"361",38.5,-77.5,"Speyeria cybele",2013
"362",38.5,-77.5,"Vanessa atalanta",2013
"363",38.5,-77.5,"Vanessa virginiensis",2013
"364",39.5,-84.5,"Ancyloxypha numitor",2013
"365",39.5,-84.5,"Asterocampa celtis",2013
"366",39.5,-84.5,"Atalopedes campestris",2013
"367",39.5,-84.5,"Cercyonis pegala",2013
"368",39.5,-84.5,"Colias eurytheme",2013
"369",39.5,-84.5,"Colias philodice",2013
"370",39.5,-84.5,"Danaus plexippus",2013
"371",39.5,-84.5,"Epargyreus clarus",2013
"372",39.5,-84.5,"Erynnis baptisiae",2013
"373",39.5,-84.5,"Eurytides marcellus",2013
"374",39.5,-84.5,"Junonia coenia",2013
"375",39.5,-84.5,"Limenitis archippus",2013
"376",39.5,-84.5,"Megisto cymela",2013
"377",39.5,-84.5,"Nastra lherminier",2013
"378",39.5,-84.5,"Nymphalis antiopa",2013
"379",39.5,-84.5,"Papilio cresphontes",2013
"380",39.5,-84.5,"Papilio glaucus",2013
"381",39.5,-84.5,"Papilio polyxenes",2013
"382",39.5,-84.5,"Papilio troilus",2013
"383",39.5,-84.5,"Phyciodes tharos",2013
"384",39.5,-84.5,"Pieris rapae",2013
"385",39.5,-84.5,"Poanes hobomok",2013
"386",39.5,-84.5,"Poanes zabulon",2013
"387",39.5,-84.5,"Polites peckius",2013
"388",39.5,-84.5,"Polites themistocles",2013
"389",39.5,-84.5,"Polygonia comma",2013
"390",39.5,-84.5,"Polygonia interrogationis",2013
"391",39.5,-84.5,"Pyrgus communis",2013
"392",39.5,-84.5,"Satyrium calanus",2013
"393",39.5,-84.5,"Speyeria cybele",2013
"394",39.5,-84.5,"Vanessa atalanta",2013
"395",39.5,-84.5,"Vanessa cardui",2013
"396",39.5,-84.5,"Vanessa virginiensis",2013
"397",39.5,-83.5,"Ancyloxypha numitor",2013
"398",39.5,-83.5,"Asterocampa celtis",2013
"399",39.5,-83.5,"Cercyonis pegala",2013
"400",39.5,-83.5,"Colias eurytheme",2013
"401",39.5,-83.5,"Colias philodice",2013
"402",39.5,-83.5,"Danaus plexippus",2013
"403",39.5,-83.5,"Epargyreus clarus",2013
"404",39.5,-83.5,"Junonia coenia",2013
"405",39.5,-83.5,"Limenitis archippus",2013
"406",39.5,-83.5,"Megisto cymela",2013
"407",39.5,-83.5,"Papilio cresphontes",2013
"408",39.5,-83.5,"Papilio glaucus",2013
"409",39.5,-83.5,"Papilio polyxenes",2013
"410",39.5,-83.5,"Papilio troilus",2013
"411",39.5,-83.5,"Phyciodes tharos",2013
"412",39.5,-83.5,"Pieris rapae",2013
"413",39.5,-83.5,"Poanes zabulon",2013
"414",39.5,-83.5,"Polites peckius",2013
"415",39.5,-83.5,"Polygonia comma",2013
"416",39.5,-83.5,"Polygonia interrogationis",2013
"417",39.5,-83.5,"Pyrgus communis",2013
"418",39.5,-83.5,"Speyeria cybele",2013
"419",39.5,-82.5,"Ancyloxypha numitor",2013
"420",39.5,-82.5,"Asterocampa celtis",2013
"421",39.5,-82.5,"Atalopedes campestris",2013
"422",39.5,-82.5,"Cercyonis pegala",2013
"423",39.5,-82.5,"Colias eurytheme",2013
"424",39.5,-82.5,"Colias philodice",2013
"425",39.5,-82.5,"Danaus plexippus",2013
"426",39.5,-82.5,"Epargyreus clarus",2013
"427",39.5,-82.5,"Erynnis baptisiae",2013
"428",39.5,-82.5,"Euptoieta claudia",2013
"429",39.5,-82.5,"Limenitis archippus",2013
"430",39.5,-82.5,"Megisto cymela",2013
"431",39.5,-82.5,"Nymphalis antiopa",2013
"432",39.5,-82.5,"Papilio glaucus",2013
"433",39.5,-82.5,"Papilio polyxenes",2013
"434",39.5,-82.5,"Papilio troilus",2013
"435",39.5,-82.5,"Phyciodes tharos",2013
"436",39.5,-82.5,"Pieris rapae",2013
"437",39.5,-82.5,"Poanes zabulon",2013
"438",39.5,-82.5,"Polites peckius",2013
"439",39.5,-82.5,"Polites themistocles",2013
"440",39.5,-82.5,"Polygonia comma",2013
"441",39.5,-82.5,"Polygonia interrogationis",2013
"442",39.5,-82.5,"Speyeria cybele",2013
"443",39.5,-82.5,"Vanessa atalanta",2013
"444",39.5,-82.5,"Vanessa cardui",2013
"445",39.5,-81.5,"Ancyloxypha numitor",2013
"446",39.5,-81.5,"Cercyonis pegala",2013
"447",39.5,-81.5,"Colias eurytheme",2013
"448",39.5,-81.5,"Colias philodice",2013
"449",39.5,-81.5,"Danaus plexippus",2013
"450",39.5,-81.5,"Epargyreus clarus",2013
"451",39.5,-81.5,"Limenitis archippus",2013
"452",39.5,-81.5,"Megisto cymela",2013
"453",39.5,-81.5,"Papilio glaucus",2013
"454",39.5,-81.5,"Papilio polyxenes",2013
"455",39.5,-81.5,"Papilio troilus",2013
"456",39.5,-81.5,"Phyciodes tharos",2013
"457",39.5,-81.5,"Pieris rapae",2013
"458",39.5,-81.5,"Poanes zabulon",2013
"459",39.5,-81.5,"Speyeria cybele",2013
"460",39.5,-81.5,"Vanessa atalanta",2013
"461",40.5,-84.5,"Asterocampa celtis",2013
"462",40.5,-84.5,"Cercyonis pegala",2013
"463",40.5,-84.5,"Colias eurytheme",2013
"464",40.5,-84.5,"Colias philodice",2013
"465",40.5,-84.5,"Danaus plexippus",2013
"466",40.5,-84.5,"Epargyreus clarus",2013
"467",40.5,-84.5,"Junonia coenia",2013
"468",40.5,-84.5,"Limenitis archippus",2013
"469",40.5,-84.5,"Megisto cymela",2013
"470",40.5,-84.5,"Papilio glaucus",2013
"471",40.5,-84.5,"Papilio polyxenes",2013
"472",40.5,-84.5,"Phyciodes tharos",2013
"473",40.5,-84.5,"Pieris rapae",2013
"474",40.5,-84.5,"Polites peckius",2013
"475",40.5,-84.5,"Polygonia comma",2013
"476",40.5,-84.5,"Speyeria cybele",2013
"477",40.5,-84.5,"Vanessa atalanta",2013
"478",40.5,-84.5,"Vanessa cardui",2013
"479",40.5,-83.5,"Ancyloxypha numitor",2013
"480",40.5,-83.5,"Asterocampa celtis",2013
"481",40.5,-83.5,"Atalopedes campestris",2013
"482",40.5,-83.5,"Cercyonis pegala",2013
"483",40.5,-83.5,"Colias eurytheme",2013
"484",40.5,-83.5,"Colias philodice",2013
"485",40.5,-83.5,"Danaus plexippus",2013
"486",40.5,-83.5,"Epargyreus clarus",2013
"487",40.5,-83.5,"Erynnis baptisiae",2013
"488",40.5,-83.5,"Eurytides marcellus",2013
"489",40.5,-83.5,"Junonia coenia",2013
"490",40.5,-83.5,"Limenitis archippus",2013
"491",40.5,-83.5,"Megisto cymela",2013
"492",40.5,-83.5,"Nymphalis antiopa",2013
"493",40.5,-83.5,"Papilio cresphontes",2013
"494",40.5,-83.5,"Papilio glaucus",2013
"495",40.5,-83.5,"Papilio polyxenes",2013
"496",40.5,-83.5,"Papilio troilus",2013
"497",40.5,-83.5,"Phyciodes tharos",2013
"498",40.5,-83.5,"Pieris rapae",2013
"499",40.5,-83.5,"Poanes zabulon",2013
"500",40.5,-83.5,"Polites peckius",2013
"501",40.5,-83.5,"Polites themistocles",2013
"502",40.5,-83.5,"Polygonia comma",2013
"503",40.5,-83.5,"Polygonia interrogationis",2013
"504",40.5,-83.5,"Speyeria cybele",2013
"505",40.5,-83.5,"Vanessa atalanta",2013
"506",40.5,-82.5,"Ancyloxypha numitor",2013
"507",40.5,-82.5,"Atalopedes campestris",2013
"508",40.5,-82.5,"Cercyonis pegala",2013
"509",40.5,-82.5,"Colias eurytheme",2013
"510",40.5,-82.5,"Colias philodice",2013
"511",40.5,-82.5,"Danaus plexippus",2013
"512",40.5,-82.5,"Epargyreus clarus",2013
"513",40.5,-82.5,"Erynnis baptisiae",2013
"514",40.5,-82.5,"Eurytides marcellus",2013
"515",40.5,-82.5,"Limenitis archippus",2013
"516",40.5,-82.5,"Megisto cymela",2013
"517",40.5,-82.5,"Nymphalis antiopa",2013
"518",40.5,-82.5,"Papilio cresphontes",2013
"519",40.5,-82.5,"Papilio glaucus",2013
"520",40.5,-82.5,"Papilio polyxenes",2013
"521",40.5,-82.5,"Papilio troilus",2013
"522",40.5,-82.5,"Phyciodes tharos",2013
"523",40.5,-82.5,"Pieris rapae",2013
"524",40.5,-82.5,"Poanes hobomok",2013
"525",40.5,-82.5,"Poanes zabulon",2013
"526",40.5,-82.5,"Polites peckius",2013
"527",40.5,-82.5,"Polites themistocles",2013
"528",40.5,-82.5,"Polygonia comma",2013
"529",40.5,-82.5,"Polygonia interrogationis",2013
"530",40.5,-82.5,"Pyrgus communis",2013
"531",40.5,-82.5,"Speyeria cybele",2013
"532",40.5,-82.5,"Vanessa atalanta",2013
"533",41.5,-88.5,"Ancyloxypha numitor",2013
"534",41.5,-88.5,"Cercyonis pegala",2013
"535",41.5,-88.5,"Danaus plexippus",2013
"536",41.5,-88.5,"Epargyreus clarus",2013
"537",41.5,-88.5,"Erynnis baptisiae",2013
"538",41.5,-88.5,"Junonia coenia",2013
"539",41.5,-88.5,"Limenitis archippus",2013
"540",41.5,-88.5,"Limenitis arthemis astyanax",2013
"541",41.5,-88.5,"Megisto cymela",2013
"542",41.5,-88.5,"Nymphalis antiopa",2013
"543",41.5,-88.5,"Papilio glaucus",2013
"544",41.5,-88.5,"Papilio polyxenes",2013
"545",41.5,-88.5,"Phyciodes tharos",2013
"546",41.5,-88.5,"Pieris rapae",2013
"547",41.5,-88.5,"Polites peckius",2013
"548",41.5,-88.5,"Polygonia comma",2013
"549",41.5,-88.5,"Polygonia interrogationis",2013
"550",41.5,-88.5,"Speyeria cybele",2013
"551",41.5,-88.5,"Vanessa atalanta",2013
"552",41.5,-88.5,"Vanessa cardui",2013
